time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1703842872268662000,3358.182662109375,0,0.20503666996955872,4.428929328918457,6.375999927520752,0,0,1494.800048828125,12.3672582,47.4136771
1703842873268677000,3359.182677001953,0,0.19498154520988464,4.438493728637695,6.099999904632568,0,0,1494.800048828125,12.3672582,47.4136771
1703842873823000000,3359.737,0,0,4.395498752593994,6.3420000076293945,0,0,1494.800048828125,12.3672582,47.4136771
1703842874268667000,3360.1826669921875,0,0.2105572521686554,4.224003314971924,6.3420000076293945,0,0,1494.800048828125,12.3672582,47.4136771
1703842875268710000,3361.1827099609377,0,0.20172250270843506,5.927005767822266,6.120999813079834,0,0,1494.800048828125,12.3672582,47.4136771
1703842876268713000,3362.182712890625,0,0.21075546741485596,5.869075775146484,6.494999885559082,0,0,1494.800048828125,12.3672582,47.4136771
1703842877268752000,3363.182751953125,0,0.20301611721515656,5.359415054321289,6.5229997634887695,0,0,1494.800048828125,12.3672582,47.4136771
1703842878268794000,3364.182794189453,0,0.21401503682136536,3.894489288330078,6.550000190734863,0,0,1494.800048828125,12.3672582,47.4136771
1703842878888000000,3364.802,0,0,3.7324414253234863,6.794000148773193,0,0,1494.800048828125,12.3672582,47.4136771
1703842879268784000,3365.1827841796876,0,0.21177203953266144,3.342923879623413,6.73799991607666,0,0,1494.800048828125,12.3672582,47.4136771
1703842880268823000,3366.182822998047,0,0.2017633020877838,3.269993782043457,6.705999851226807,0,0,1494.800048828125,12.3672582,47.4136771
1703842881268853000,3367.1828530273438,0,0.19781100749969482,3.417609691619873,6.646999835968018,0,0,1494.800048828125,12.3672582,47.4136771
1703842882268823000,3368.182822998047,0,0.19256244599819183,3.513146162033081,6.7270002365112305,0,0,1494.800048828125,12.3672582,47.4136771
1703842883268880000,3369.1828798828124,0,0.18739496171474457,3.5704662799835205,6.785999774932861,0,0,1494.800048828125,12.3672582,47.4136771
1703842883874000000,3369.7879997558593,0,0,3.260525941848755,8.255000114440918,0,0,1494.800048828125,12.3672582,47.4136771
1703842884268905000,3370.1829050292968,0,0.194978728890419,3.228640079498291,6.855999946594238,0,0,1494.800048828125,12.3672582,47.4136771
1703842885269042000,3371.1830419921876,0,0.20124949514865875,3.378255605697632,6.88700008392334,0,0,1494.800048828125,12.3672582,47.4136771
1703842886268939000,3372.1829389648437,0,0.2230987399816513,3.3678221702575684,6.919000148773193,0,0,1494.800048828125,12.3672582,47.4136771
1703842887268962000,3373.1829621582033,0,0.30036652088165283,3.351785182952881,6.870999813079834,0,0,1494.800048828125,12.3672582,47.4136771
1703842888268870000,3374.182869873047,0,0.3445735275745392,3.293855667114258,6.574999809265137,0,0,1494.800048828125,12.3672582,47.4136771
1703842888885000000,3374.799,0,0,3.3307745456695557,6.8520002365112305,0,0,1494.800048828125,12.3672582,47.4136771
1703842889268884000,3375.182884033203,0,0.2145339697599411,4.469254970550537,6.558000087738037,0,0,1494.800048828125,12.3672582,47.4136771
1703842890268896000,3376.182895996094,0,0.14951559901237488,4.142670154571533,6.501999855041504,0,0,1494.800048828125,12.3672582,47.4136771
1703842891268918000,3377.18291796875,0,0.14011691510677338,4.159131050109863,6.446000099182129,0,0,1494.800048828125,12.3672582,47.4136771
1703842892269010000,3378.1830100097654,0,0.17832313477993011,4.290388107299805,6.710000038146973,0,0,1494.800048828125,12.3672582,47.4136771
1703842893268942000,3379.182942138672,0,0.19789330661296844,4.567483425140381,6.698999881744385,0,0,1494.800048828125,12.3672582,47.4136771
1703842894268969000,3380.1829689941405,0,0.19595307111740112,4.010269641876221,4.614999771118164,0,0,1494.800048828125,12.3672582,47.4136771
1703842895268974000,3381.1829741210936,0,0.19849081337451935,4.156741619110107,4.693999767303467,0,0,1494.800048828125,12.3672582,47.4136771
1703842896268990000,3382.1829899902345,0,0.20286692678928375,4.194472789764404,4.7729997634887695,0,0,1494.800048828125,12.3672582,47.4136771
1703842897269009000,3383.1830087890626,0,0.19274240732192993,4.673281192779541,4.7779998779296875,0,0,1494.800048828125,12.3672582,47.4136771
1703842898269063000,3384.183062988281,0,0.15481649339199066,4.079432010650635,4.7210001945495605,0,0,1494.800048828125,12.3672582,47.4136771
1703842899269099000,3385.1830991210936,0,0.19771912693977356,4.127498626708984,4.642000198364258,0,0,1494.800048828125,12.3672582,47.4136771
1703842900269126000,3386.1831259765627,0,0.25080418586730957,4.845955848693848,4.563000202178955,0,0,1494.800048828125,12.3672582,47.4136771
1703842901269111000,3387.1831110839844,0,0.2608086168766022,4.944621562957764,4.484000205993652,0,0,1494.800048828125,12.3672582,47.4136771
1703842902269149000,3388.183148925781,0,0.2088777720928192,4.799821376800537,4.406000137329102,0,0,1494.800048828125,12.3672582,47.4136771
1703842903269143000,3389.183143066406,0,0.15327076613903046,3.6118533611297607,4.579999923706055,0,0,1494.800048828125,12.3672582,47.4136771
1703842903942000000,3389.8560002441404,0,0,3.0630569458007812,6.939000129699707,0,0,1494.800048828125,12.3672582,47.4136771
1703842904269118000,3390.183117919922,0,0.12957049906253815,2.8942925930023193,6.939000129699707,0,0,1494.800048828125,12.3672582,47.4136771
1703842905269172000,3391.183171875,0,0.12486331909894943,3.101210594177246,6.939000129699707,0,0,1494.800048828125,12.3672582,47.4136771
1703842906269191000,3392.1831909179687,0,0.15466482937335968,3.0175633430480957,6.939000129699707,0,0,1494.800048828125,12.3672582,47.4136771
1703842907269173000,3393.1831730957033,0,0.18574821949005127,3.024240016937256,6.939000129699707,0,0,1494.800048828125,12.3672582,47.4136771
1703842908269213000,3394.183212890625,0,0.16908696293830872,3.276329755783081,6.794000148773193,0,0,1494.800048828125,12.3672582,47.4136771
1703842908924000000,3394.838,0,0,3.1860742568969727,8.324000358581543,0,0,1494.800048828125,12.3672582,47.4136771
1703842909269280000,3395.183280029297,0,0.24097855389118195,3.0442922115325928,6.589000225067139,0,0,1494.800048828125,12.3672582,47.4136771
1703842910269501000,3396.1835009765623,0,0.27504193782806396,3.2300636768341064,6.589000225067139,0,0,1494.800048828125,12.3672582,47.4136771
1703842911269333000,3397.1833330078125,0,0.2023906409740448,3.257728099822998,6.572999954223633,0,0,1494.800048828125,12.3672582,47.4136771
1703842912269314000,3398.183313964844,0,0.22495591640472412,3.2526540756225586,6.572999954223633,0,0,1494.800048828125,12.3672582,47.4136771
1703842913269410000,3399.18341015625,0,0.2171122133731842,3.209193229675293,6.572999954223633,0,0,1494.800048828125,12.3672582,47.4136771
1703842914269406000,3400.1834060058595,0,0.22870492935180664,3.3703930377960205,4.388000011444092,0,0,1494.800048828125,12.3672582,47.4136771
1703842915269320000,3401.183319824219,0,0.23189625144004822,4.0223388671875,4.39900016784668,0,0,1494.800048828125,12.3672582,47.4136771
1703842916269590000,3402.1835900878905,0,0.22348067164421082,4.112431049346924,4.416999816894531,0,0,1494.800048828125,12.3672582,47.4136771
1703842917269394000,3403.183393798828,0,0.2106664627790451,4.365895748138428,4.416999816894531,0,0,1494.800048828125,12.3672582,47.4136771
1703842918269368000,3404.1833681640624,0,0.20060467720031738,4.3762359619140625,4.415999889373779,0,0,1494.800048828125,12.3672582,47.4136771
1703842919015000000,3404.929,0,0,4.245067119598389,6.901000022888184,0,0,1494.800048828125,12.3672582,47.4136771
1703842919269375000,3405.183375,0,0.209043949842453,3.839686870574951,6.545000076293945,0,0,1494.800048828125,12.3672582,47.4136771
1703842920269434000,3406.1834340820315,0,0.22926032543182373,3.4346530437469482,6.89300012588501,0,0,1494.800048828125,12.3672582,47.4136771
1703842921269433000,3407.183433105469,0,0.2292424440383911,3.4760923385620117,6.538000106811523,0,0,1494.800048828125,12.3672582,47.4136771
1703842922269439000,3408.183438964844,0,0.2864597737789154,3.91106915473938,6.89300012588501,0,0,1494.800048828125,12.3672582,47.4136771
1703842923269445000,3409.1834450683596,0,0.23498813807964325,3.9759345054626465,6.89300012588501,0,0,1494.800048828125,12.3672582,47.4136771
1703842924087000000,3410.001,0,0,3.967777967453003,7.132999897003174,0,0,1494.800048828125,12.3672582,47.4136771
1703842924269543000,3410.18354296875,0,0.2514466941356659,3.970960855484009,7.132999897003174,0,0,1494.800048828125,12.3672582,47.4136771
1703842925269484000,3411.1834841308596,0,0.27700075507164,4.397010803222656,7.132999897003174,0,0,1494.800048828125,12.3672582,47.4136771
1703842926269553000,3412.1835529785158,0,0.2996677756309509,5.067934989929199,7.132999897003174,0,0,1494.800048828125,12.3672582,47.4136771
1703842927269521000,3413.1835209960936,0,0.26536592841148376,4.7833709716796875,7.199999809265137,0,0,1494.800048828125,12.3672582,47.4136771
1703842928269546000,3414.1835458984374,0,0.252689003944397,3.2615292072296143,7.199999809265137,0,0,1494.800048828125,12.3672582,47.4136771
1703842929104000000,3415.018,0,0,3.1094415187835693,7.25600004196167,0,0,1494.800048828125,12.3672582,47.4136771
1703842929269560000,3415.1835600585937,0,0.26726943254470825,3.078598976135254,7.25600004196167,0,0,1494.800048828125,12.3672582,47.4136771
1703842930269578000,3416.1835778808595,0,0.23970510065555573,2.863473415374756,7.25600004196167,0,0,1494.800048828125,12.3672582,47.4136771
1703842931269555000,3417.1835549316406,0,0.22817055881023407,2.865708589553833,7.256999969482422,0,0,1494.800048828125,12.3672582,47.4136771
1703842932269593000,3418.183593017578,0,0.22056980431079865,2.8824069499969482,7.190999984741211,0,0,1494.800048828125,12.3672582,47.4136771
1703842933269657000,3419.183656982422,0,0.239083930850029,3.055712938308716,7.190999984741211,0,0,1494.800048828125,12.3672582,47.4136771
1703842934078000000,3419.9920002441404,0,0,3.0322585105895996,9.102999687194824,0,0,1494.800048828125,12.3672582,47.4136771
1703842934269732000,3420.1837321777343,0,0.21234428882598877,2.9489545822143555,7.124000072479248,0,0,1494.800048828125,12.3672582,47.4136771
1703842935269983000,3421.1839829101564,0,0.2334212362766266,2.845792770385742,7.107999801635742,0,0,1494.800048828125,12.3672582,47.4136771
1703842936269668000,3422.1836682128906,0,0.21166777610778809,3.0318527221679688,7.077000141143799,0,0,1494.800048828125,12.3672582,47.4136771
1703842937269672000,3423.183671875,0,0.24588219821453094,3.0784823894500732,7.078000068664551,0,0,1494.800048828125,12.3672582,47.4136771
1703842938269671000,3424.1836708984374,0,0.19364269077777863,3.056572198867798,7.080999851226807,0,0,1494.800048828125,12.3672582,47.4136771
1703842939117000000,3425.031,0,0,3.0281972885131836,7.215000152587891,0,0,1494.800048828125,12.3672582,47.4136771
1703842939269683000,3425.183682861328,0,0.1734667271375656,3.019155502319336,6.817999839782715,0,0,1494.800048828125,12.3672582,47.4136771
1703842940269714000,3426.1837138671876,0,0.1912115216255188,3.981161594390869,6.803999900817871,0,0,1494.800048828125,12.3672582,47.4136771
1703842941269757000,3427.1837568359374,0,0.14428293704986572,3.8630099296569824,7.249000072479248,0,0,1494.800048828125,12.3672582,47.4136771
1703842942270394000,3428.184394042969,180,0.1620851457118988,3.9507436752319336,7.249000072479248,0.24971875548362732,13.947525978088379,1494.800048828125,12.3672671,47.4136653
1703842943269996000,3429.18399609375,0,0.1687476634979248,4.0109477043151855,7.244999885559082,0.005705980118364096,0,1494.800048828125,12.3672712,47.4136589
1703842944149000000,3430.063,0,0,4.220375061035156,7.3470001220703125,0.005590883083641529,0,1494.800048828125,12.3672714,47.4136585
1703842944269870000,3430.1838701171873,0,0.18661673367023468,3.738253593444824,7.3429999351501465,0.000017914151612785645,0,1494.800048828125,12.3672732,47.4136542
1703842945269781000,3431.1837810058596,0,0.16618534922599792,3.2723441123962402,7.340000152587891,0.000026202036679023877,0,1494.800048828125,12.3672742,47.4136518
1703842946269814000,3432.183813964844,0,0.18411724269390106,3.3443186283111572,7.340000152587891,0.000014152325093164109,0,1494.800048828125,12.3672748,47.4136505
1703842947269819000,3433.1838188476563,0,0.20742399990558624,3.388854742050171,6.921000003814697,0.000011682548574754037,0,1494.800048828125,12.3672751,47.4136497
1703842948269865000,3434.1838649902343,0,0.22801101207733154,3.334024667739868,6.921999931335449,0.000009730631973070558,0,1494.800048828125,12.3672753,47.4136493
1703842949204000000,3435.118,0,0,3.753509044647217,7.526000022888184,0.00001893280932563357,0,1494.800048828125,12.3672753,47.4136493
1703842949269848000,3435.183848144531,0,0.24752551317214966,3.7807042598724365,7.080999851226807,0.00001557348332426045,0,1494.800048828125,12.3672754,47.4136491
1703842950269911000,3436.1839111328127,0,0.24218040704727173,3.6434664726257324,7.519000053405762,0.000005238926860329229,0,1494.800048828125,12.3672754,47.4136489
1703842951269905000,3437.1839047851563,0,0.27223819494247437,3.7198801040649414,7.519000053405762,0.0000031751599181006895,0,1494.800048828125,12.3672755,47.4136489
1703842952270103000,3438.1841030273436,0,0.28427374362945557,4.530264854431152,7.519000053405762,0.000002289217945872224,0,1494.800048828125,12.3672755,47.4136488
1703842953269910000,3439.1839099121094,0,0.27492034435272217,4.3267717361450195,7.520999908447266,0.000001309846993535757,0,1494.800048828125,12.3672755,47.4136488
1703842954269923000,3440.183923095703,0,0.29080730676651,4.03624153137207,4.410999774932861,7.653206921531819e-7,0,1494.800048828125,12.3672755,47.4136488
1703842955270138000,3441.184138183594,0,0.27839186787605286,2.8627126216888428,4.425000190734863,4.236388235767663e-7,0,1494.800048828125,12.3672755,47.4136488
1703842956270060000,3442.184060058594,0,0.26310020685195923,2.8445708751678467,4.431000232696533,1.9715454868673987e-7,0,1494.800048828125,12.3672755,47.4136488
1703842957270160000,3443.1841599121094,0,0.2460184395313263,2.8310108184814453,4.435999870300293,8.55187209936048e-8,0,1494.800048828125,12.3672755,47.4136488
1703842958270128000,3444.184128173828,0,0.2128342092037201,2.8012454509735107,4.435999870300293,3.112813118377744e-8,0,1494.800048828125,12.3672755,47.4136488
1703842959284000000,3445.198,0,0,2.8875956535339355,8.491000175476074,5.017012938424159e-8,0,1494.800048828125,12.3672755,47.4136488
1703842960270029000,3446.1840290527343,0,0.19794245064258575,2.838473320007324,7.810999870300293,9.676663381696926e-8,0,1494.800048828125,12.3672755,47.4136488
1703842961270047000,3447.184046875,0,0.1662447154521942,2.8302996158599854,7.807000160217285,5.8764726418303326e-9,0,1494.800048828125,12.3672755,47.4136488
1703842962270059000,3448.184059082031,0,0.22005435824394226,2.9657492637634277,7.802999973297119,2.0257688859715017e-9,0,1494.800048828125,12.3672755,47.4136488
1703842963270058000,3449.184058105469,0,0.14338697493076324,3.0487732887268066,7.797999858856201,7.364124865461008e-10,0,1494.800048828125,12.3672755,47.4136488
1703842964317000000,3450.231,0,0,3.01772141456604,8.598999977111816,1.3254662922790317e-9,0,1494.800048828125,12.3672755,47.4136488
1703842965270132000,3451.184132080078,16.045387268066406,0.2337227612733841,3.135524034500122,8.598999977111816,0.3207453787326813,23.36857032775879,1494.800048828125,12.3672771,47.4136531
1703842966270188000,3452.1841879882813,0,0.2382613718509674,3.968904972076416,8.598999977111816,0.01600204035639763,0,1494.800048828125,12.3672798,47.4136546
1703842967270214000,3453.1842138671873,0,0.2024940699338913,3.781248092651367,8.600000381469727,0.0006229892605915666,0,1494.800048828125,12.3672804,47.4136542
1703842968270197000,3454.1841970214846,0,0.23539848625659943,3.8583714962005615,8.600000381469727,0.000026913870897260495,0,1494.800048828125,12.3672807,47.413654
1703842969260000000,3455.174,0,0,3.8481528759002686,11.201000213623047,0.000020309460524003953,0,1494.800048828125,12.3672807,47.4136539
1703842969270231000,3455.184230957031,0,0.2236032485961914,3.887673854827881,10.230999946594238,0.000003853191174130188,0,1494.800048828125,12.3672808,47.4136538
1703842970270425000,3456.184425048828,0,0.20776021480560303,3.5334126949310303,7.711999893188477,0.0000020306588339735754,0,1494.800048828125,12.3672809,47.4136537
1703842971270271000,3457.184270996094,0,0.19329145550727844,3.210200309753418,7.711999893188477,8.527230761501414e-7,0,1494.800048828125,12.3672809,47.4136537
1703842972270244000,3458.184244140625,0,0.19037564098834991,3.263747453689575,7.711999893188477,3.931529874989792e-7,0,1494.800048828125,12.367281,47.4136536
1703842973270298000,3459.184298095703,0,0.2165142297744751,3.229020595550537,7.732999801635742,2.6553564680398267e-7,0,1494.800048828125,12.367281,47.4136536
1703842974280000000,3460.194,0,0,3.1121695041656494,8.501999855041504,5.407777621257992e-7,0,1494.800048828125,12.367281,47.4136536
1703842975270276000,3461.184276123047,0,0.27406394481658936,3.533721923828125,7.820000171661377,0.0000025971976356231607,0,1494.800048828125,12.367281,47.4136536
1703842976270302000,3462.1843020019533,0,0.21297180652618408,3.404103994369507,8.501999855041504,2.4455090397168533e-7,0,1494.800048828125,12.367281,47.4136536
1703842977270368000,3463.184367919922,0,0.21125739812850952,3.488157033920288,8.501999855041504,4.7622705778849195e-8,0,1494.800048828125,12.367281,47.4136536
1703842978270394000,3464.184394042969,0,0.20605014264583588,4.113619327545166,8.47700023651123,2.0575047443571748e-8,0,1494.800048828125,12.367281,47.4136536
1703842979314000000,3465.2279997558594,0,0,4.2598161697387695,8.588000297546387,3.7448494083491823e-8,0,1494.800048828125,12.367281,47.4136536
1703842980270391000,3466.1843911132814,0,0.2452973574399948,3.0177721977233887,8.61299991607666,1.414219070738909e-7,0,1494.800048828125,12.367281,47.4136536
1703842981270501000,3467.184501220703,0,0.17249929904937744,2.883668899536133,8.638999938964844,9.020503455303697e-9,0,1494.800048828125,12.367281,47.4136536
1703842982270431000,3468.184430908203,0,0.1808699667453766,2.88183331489563,8.638999938964844,1.5462540137178848e-9,0,1494.800048828125,12.367281,47.4136536
1703842983270413000,3469.1844130859376,0,0.17280437052249908,2.858225107192993,8.638999938964844,7.172181182291126e-10,0,1494.800048828125,12.367281,47.4136536
1703842984374000000,3470.2880002441407,0,0,2.6423251628875732,8.878999710083008,1.503046354045523e-9,0,1494.800048828125,12.367281,47.4136536
1703842985270454000,3471.1844541015626,0,0.1929076462984085,2.7224628925323486,8.82800006866455,5.889668752701027e-9,0,1494.800048828125,12.367281,47.4136536
1703842986270458000,3472.1844580078123,0,0.1685343235731125,2.7407634258270264,8.093999862670898,3.7238878647372076e-10,0,1494.800048828125,12.367281,47.4136536
1703842987270484000,3473.1844838867187,0,0.2104502022266388,2.7399792671203613,8.850000381469727,1.2490479484039696e-10,0,1494.800048828125,12.367281,47.4136536
1703842988270493000,3474.184492919922,0,0.2472430020570755,2.873709201812744,8.85099983215332,1.2841047669631678e-10,0,1494.800048828125,12.367281,47.4136536
1703842989383000000,3475.297,0,0,2.8063201904296875,8.888999938964844,2.355372286100277e-10,0,1494.800048828125,12.367281,47.4136536
1703842990270504000,3476.18450390625,0,0.2420954406261444,2.9040286540985107,8.914999961853027,6.583117384550974e-10,0,1494.800048828125,12.367281,47.4136536
1703842991270536000,3477.1845358886717,0,0.25540468096733093,3.624131202697754,8.913999557495117,8.843738241726129e-11,0,1494.800048828125,12.367281,47.4136536
1703842992270540000,3478.1845400390625,0,0.21185146272182465,3.6918752193450928,8.869999885559082,2.0109244130983583e-11,0,1494.800048828125,12.367281,47.4136536
1703842993270554000,3479.184554199219,0,0.25957468152046204,3.429433822631836,8.895000457763672,3.049016388759901e-13,0,1494.800048828125,12.367281,47.4136536
1703842994270550000,3480.184550048828,0,0.21522776782512665,3.4750819206237793,8.170000076293945,8.47616722361548e-14,0,1494.800048828125,12.367281,47.4136536
1703842994438000000,3480.3520002441405,0,0,3.434641122817993,5.039999961853027,1.6184256625834115e-12,0,1494.800048828125,12.367281,47.4136536
1703842995270573000,3481.184572998047,0,0.21964900195598602,3.544123411178589,5.039000034332275,1.0975089110090708e-12,0,1494.800048828125,12.367281,47.4136536
1703842996270638000,3482.184638183594,0,0.27719584107398987,3.2975409030914307,5.039000034332275,1.1474148860863773e-14,0,1494.800048828125,12.367281,47.4136536
1703842997270649000,3483.184649169922,0,0.2680402994155884,3.062657356262207,5.038000106811523,3.72265728713992e-15,0,1494.800048828125,12.367281,47.4136536
1703842998270652000,3484.184651855469,0,0.296071320772171,2.994926929473877,5.015999794006348,1.3649982531815149e-15,0,1494.800048828125,12.367281,47.4136536
1703842999360000000,3485.274,0,0,3.0920534133911133,8.62600040435791,1.8524630885242283e-14,0,1494.800048828125,12.367281,47.4136536
1703843000270755000,3486.184755126953,0,0.16537047922611237,3.0445425510406494,8.77299976348877,1.3071437005983833e-14,0,1494.800048828125,12.367281,47.4136536
1703843001270726000,3487.184725830078,0,0.2103760838508606,3.0442001819610596,8.77299976348877,3.912562643014596e-17,0,1494.800048828125,12.367281,47.4136536
1703843002270795000,3488.184794921875,0,0.22214464843273163,3.2358102798461914,8.852999687194824,8.390965628671603e-18,0,1494.800048828125,12.367281,47.4136536
1703843003270771000,3489.184770996094,0,0.30845823884010315,3.3209691047668457,8.880000114440918,1.999143074610162e-16,0,1494.800048828125,12.367281,47.4136536
1703843004270759000,3490.184759033203,0,0.318427711725235,3.244042158126831,8.156999588012695,2.1337389922090346e-16,0,1494.800048828125,12.367281,47.4136536
1703843004426000000,3490.3399997558595,0,0,3.2381982803344727,5.065999984741211,3.7172615284472327e-16,0,1494.800048828125,12.367281,47.4136536
1703843005270810000,3491.184810058594,0,0.32222792506217957,3.6128134727478027,5.168000221252441,2.582167498908322e-16,0,1494.800048828125,12.367281,47.4136536
1703843006270814000,3492.1848139648437,0,0.27845054864883423,3.929659843444824,5.269999980926514,6.447846405071249e-17,0,1494.800048828125,12.367281,47.4136536
1703843007270866000,3493.1848659667967,0,0.28358545899391174,3.7671449184417725,5.306000232696533,2.4315976648898663e-17,0,1494.800048828125,12.367281,47.4136536
1703843008270877000,3494.184876953125,0,0.26593372225761414,2.8045272827148438,5.386000156402588,1.130408646938839e-17,0,1494.800048828125,12.367281,47.4136536
1703843009270866000,3495.1848659667967,0,0.21919211745262146,2.810150623321533,5.400000095367432,3.872013422206634e-18,0,1494.800048828125,12.367281,47.4136536
1703843009445000000,3495.359,0,0,2.7493367195129395,5.47599983215332,7.171504536782653e-18,0,1494.800048828125,12.367281,47.4136536
1703843010270835000,3496.1848349609377,0,0.17579293251037598,2.6652402877807617,5.414000034332275,3.057903504102863e-18,0,1494.800048828125,12.367281,47.4136536
1703843011270861000,3497.1848610839843,0,0.23651880025863647,2.6324214935302734,5.334000110626221,6.877676438121287e-19,0,1494.800048828125,12.367281,47.4136536
1703843012270897000,3498.184896972656,0,0.2525608539581299,2.6399524211883545,5.254000186920166,5.527170705254695e-19,0,1494.800048828125,12.367281,47.4136536
1703843013270888000,3499.1848879394533,0,0.2690364122390747,2.643317937850952,5.158999919891357,3.932282473721495e-19,0,1494.800048828125,12.367281,47.4136536
1703843014270909000,3500.184908935547,0,0.2822553217411041,2.730630397796631,5.203000068664551,2.711981948607168e-19,0,1494.800048828125,12.367281,47.4136536
1703843014504000000,3500.418,0,0,2.9704036712646484,5.442999839782715,4.777101937355392e-19,0,1495.5999755859375,12.367281,47.4136536
1703843015270954000,3501.1849541015627,0,0.26901623606681824,2.945040225982666,5.423999786376953,3.5037225248032443e-19,0,1495.5999755859375,12.367281,47.4136536
1703843016270945000,3502.1849450683594,0,0.2666511833667755,3.048713445663452,5.425000190734863,7.147199799036737e-20,0,1495.5999755859375,12.367281,47.4136536
1703843017270949000,3503.18494921875,0,0.2005266398191452,3.2442216873168945,5.425000190734863,1.5494855478681285e-20,0,1495.5999755859375,12.367281,47.4136536
1703843018270964000,3504.1849638671874,0,0.23125797510147095,3.7003891468048096,5.423999786376953,1.0758449987358193e-20,0,1495.5999755859375,12.367281,47.4136536
1703843019270972000,3505.184971923828,0,0.17445403337478638,3.63836407661438,5.3460001945495605,7.717657315224403e-21,0,1495.5999755859375,12.367281,47.4136536
1703843019477000000,3505.391,0,0,3.3738560676574707,5.802000045776367,2.79170128627151e-20,0,1494.800048828125,12.367281,47.4136536
1703843020270989000,3506.184989013672,0,0.1753574013710022,3.3550028800964355,5.156000137329102,3.3861006728724715e-20,0,1494.800048828125,12.367281,47.4136536
1703843021271022000,3507.185021972656,0,0.21268075704574585,3.4244792461395264,5.139999866485596,8.426530905343174e-21,0,1494.800048828125,12.367281,47.4136536
1703843022271013000,3508.1850131835936,0,0.26658520102500916,3.2125141620635986,5.144999980926514,1.4840164642065438e-20,0,1494.800048828125,12.367281,47.4136536
1703843023271059000,3509.1850588378907,0,0.269906610250473,2.9938201904296875,5.138000011444092,2.2971573014486178e-20,0,1494.800048828125,12.367281,47.4136536
1703843024271084000,3510.185083984375,0,0.21705740690231323,2.99092435836792,5.138000011444092,1.6071834958569763e-20,0,1494.800048828125,12.367281,47.4136536
1703843024517000000,3510.431,0,0,2.8342666625976562,5.270999908447266,4.7758742850040895e-20,0,1494.800048828125,12.367281,47.4136536
1703843025271085000,3511.1850849609373,0,0.1929810494184494,2.9700305461883545,5.255000114440918,4.7945721211394825e-20,0,1494.800048828125,12.367281,47.4136536
1703843026271151000,3512.185151123047,0,0.2318231463432312,3.004788637161255,5.270999908447266,1.2374151020143764e-20,0,1494.800048828125,12.367281,47.4136536
1703843027271147000,3513.185146972656,0,0.21504418551921844,2.988119602203369,5.245999813079834,1.1708935441144174e-20,0,1494.800048828125,12.367281,47.4136536
1703843028271110000,3514.1851098632815,0,0.21316184103488922,2.885237693786621,5.247000217437744,1.0127694881924532e-20,0,1494.800048828125,12.367281,47.4136536
1703843029271177000,3515.185177001953,0,0.2405880242586136,2.8510162830352783,5.247000217437744,1.2416866336170319e-20,0,1494.800048828125,12.367281,47.4136536
1703843029517000000,3515.431,0,0,3.112618923187256,5.830999851226807,4.985185230427244e-20,0,1494.800048828125,12.367281,47.4136536
1703843030271172000,3516.1851721191406,0,0.27341020107269287,3.027982473373413,5.263000011444092,9.584127521110802e-20,0,1494.800048828125,12.367281,47.4136536
1703843031271208000,3517.1852080078124,0,0.262168288230896,3.2137811183929443,5.241000175476074,2.9500239786315865e-20,0,1494.800048828125,12.367281,47.4136536
1703843032271225000,3518.1852250976563,0,0.2857094705104828,3.23911190032959,5.238999843597412,2.642179020147174e-20,0,1494.800048828125,12.367281,47.4136536
1703843033271180000,3519.1851799316405,0,0.2589631974697113,3.569481372833252,5.23799991607666,2.4841674898690853e-20,0,1494.800048828125,12.367281,47.4136536
1703843034271217000,3520.185216796875,0,0.23947744071483612,3.5544421672821045,5.23799991607666,1.830017228708239e-20,0,1494.800048828125,12.367281,47.4136536
1703843035271310000,3521.1853100585936,0,0.23962751030921936,2.7268009185791016,4.419000148773193,1.5673171061823283e-20,0,1494.800048828125,12.367281,47.4136536
1703843036271588000,3522.1855881347656,0,0.23992790281772614,2.5571179389953613,4.419000148773193,1.551069954170337e-20,0,1494.800048828125,12.367281,47.4136536
1703843037271251000,3523.1852509765627,0,0.22694812715053558,2.669612169265747,4.419000148773193,1.3979410513282988e-20,0,1494.800048828125,12.367281,47.4136536
1703843038271274000,3524.185273925781,0,0.20372001826763153,2.6128146648406982,4.446000099182129,1.0290470132425616e-20,0,1494.800048828125,12.367281,47.4136536
1703843039271339000,3525.185339111328,0,0.18974517285823822,2.615751028060913,4.473999977111816,7.309782148434034e-21,0,1494.800048828125,12.367281,47.4136536
1703843039590000000,3525.5040002441406,0,0,2.498664617538452,5.550000190734863,2.994805145926249e-20,0,1494.800048828125,12.367281,47.4136536
1703843040271395000,3526.1853950195314,0,0.2221277505159378,2.746424674987793,5.550000190734863,6.878795199899765e-20,0,1494.800048828125,12.367281,47.4136536
1703843041271355000,3527.1853549804687,0,0.19547663629055023,2.7285561561584473,5.388000011444092,1.1788474834713543e-20,0,1494.800048828125,12.367281,47.4136536
1703843042271348000,3528.1853479003908,0,0.19004908204078674,2.869903326034546,5.572999954223633,6.903524184364692e-21,0,1494.800048828125,12.367281,47.4136536
1703843043271476000,3529.185476074219,0,0.1890576034784317,3.0071494579315186,5.550000190734863,6.2732614291100855e-21,0,1494.800048828125,12.367281,47.4136536
