time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1703590082049147100,12.575147216796875,-0.7463071942329407,0.627905547618866,-0.20136576890945435,0.09062007069587708,-0.9613614678382874,1.3410159349441528,-2.59895396232605
1703590082121885000,12.647885009765625,-0.7585604190826416,0.5767057538032532,-0.25237882137298584,0.16823069751262665,-0.7385444641113281,1.286460041999817,-3.013370990753174
1703590082194622200,12.720622314453125,-0.7509168982505798,0.53672856092453,-0.279930979013443,0.26397889852523804,-0.47401148080825806,1.265869140625,2.81626033782959
1703590082267349500,12.793349609375,-0.7230352163314819,0.53560870885849,-0.2891664505004883,0.3266899287700653,-0.25746092200279236,1.299646019935608,2.4889495372772217
1703590082340097800,12.866097900390624,-0.6998439431190491,0.5202867388725281,-0.2557023763656616,0.4172966480255127,0.22873789072036743,1.2274889945983887,1.9047448635101318
1703590082412835300,12.93883544921875,-0.6603812575340271,0.5025253295898438,-0.2560013234615326,0.49581074714660645,0.41473284363746643,1.1619322299957275,1.5790469646453857
1703590082485573000,13.011572998046875,-0.6456557512283325,0.4598170518875122,-0.2798898220062256,0.5416260361671448,0.3142821490764618,1.1128408908843994,1.5491245985031128
1703590082558311000,13.084310791015625,-0.6328595876693726,0.42079025506973267,-0.3081721365451813,0.5722362995147705,0.19810685515403748,1.0871320962905884,1.5513609647750854
1703590082631048400,13.15704833984375,-0.6259475946426392,0.3977369964122772,-0.3329397141933441,0.5823625326156616,0.1002202033996582,1.088017463684082,1.5822527408599854
1703590082703786200,13.2297861328125,-0.6150075197219849,0.39318522810935974,-0.35919785499572754,0.5815048813819885,0.03570742532610893,1.1229327917099,1.6043206453323364
1703590082776524000,13.30252392578125,-0.6058433651924133,0.44881105422973633,-0.39976245164871216,0.5212605595588684,-0.05935662239789963,1.2890782356262207,1.7652240991592407
1703590082849261300,13.37526123046875,-0.589220404624939,0.48625192046165466,-0.42336758971214294,0.4869684875011444,-0.14911746978759766,1.3994282484054565,1.8858485221862793
1703590082921999400,13.447999267578124,-0.5738323330879211,0.5120592713356018,-0.45009198784828186,0.45379406213760376,-0.6343234181404114,1.4832528829574585,2.3875527381896973
1703590082994737000,13.52073681640625,-0.5716695785522461,0.5449695587158203,-0.4573157727718353,0.40873515605926514,-1.727936863899231,1.4923808574676514,-2.733011484146118
1703590083067475000,13.593474853515625,-0.5674697756767273,0.5763790011405945,-0.4551273584365845,0.37232309579849243,-2.304231643676758,1.452950119972229,-2.0898685455322266
1703590083140212700,13.666212646484375,-0.5319027900695801,0.6016240119934082,-0.4669269025325775,0.37028026580810547,-2.831899642944336,1.4020649194717407,-1.5820070505142212
1703590083212950300,13.7389501953125,-0.5245372653007507,0.6215181946754456,-0.4727537930011749,0.33923396468162537,-2.8153951168060303,1.33688485622406,-1.5590219497680664
1703590083285688000,13.81168798828125,-0.5284982323646545,0.6343582272529602,-0.46440309286117554,0.3203262984752655,-2.798095941543579,1.317275881767273,-1.530760645866394
1703590083358425900,13.88442578125,-0.5616005063056946,0.6271964907646179,-0.4464500844478607,0.3031696081161499,-2.562725305557251,1.3474777936935425,-1.704057216644287
1703590083431163600,13.95716357421875,-0.6126317977905273,0.5850775837898254,-0.4092804491519928,0.3389042913913727,-1.7559850215911865,1.4638631343841553,-2.502347230911255
1703590083503901700,14.029901611328125,-0.6468466520309448,0.5587517023086548,-0.3558942675590515,0.3777901232242584,-0.3030816912651062,1.442333698272705,2.3512885570526123
1703590083576639000,14.102638916015625,-0.6665343046188354,0.539698600769043,-0.2945253551006317,0.4215593636035919,0.25043928623199463,1.3162399530410767,1.8196736574172974
1703590083649377000,14.175376953125,-0.6706041097640991,0.4839346706867218,-0.30529099702835083,0.47211742401123047,0.1367083191871643,1.214868426322937,1.8196543455123901
1703590083722114600,14.248114501953125,-0.6566022634506226,0.46252813935279846,-0.3375127613544464,0.49094438552856445,0.03172824904322624,1.219112515449524,1.8353767395019531
1703590083794852400,14.320852294921876,-0.6486058831214905,0.49187472462654114,-0.3467138111591339,0.46600341796875,0.031434882432222366,1.29133939743042,1.8718804121017456
1703590083867590100,14.393590087890624,-0.6562915444374084,0.5394476652145386,-0.3167542517185211,0.4218345880508423,0.17911987006664276,1.3481009006500244,1.855831503868103
1703590083940328000,14.466327880859374,-0.6772024631500244,0.5382438898086548,-0.2787047028541565,0.41714996099472046,0.26358717679977417,1.2924948930740356,1.83808434009552
1703590084013065700,14.539065673828125,-0.6779608130455017,0.5716468095779419,-0.2624128758907318,0.3804321885108948,0.36239853501319885,1.345683217048645,1.8289334774017334
1703590084085803500,14.611803466796875,-0.6700376272201538,0.6047552824020386,-0.2600140869617462,0.34309372305870056,0.46288731694221497,1.4212313890457153,1.7949074506759644
1703590084158541300,14.684541259765625,-0.6656447649002075,0.6584069728851318,-0.21903368830680847,0.27466651797294617,1.0845228433609009,1.4914376735687256,1.3432681560516357
1703590084231279000,14.757279052734376,-0.6584095358848572,0.7063935399055481,-0.17087869346141815,0.19571831822395325,2.401501178741455,1.4943667650222778,0.2152658849954605
1703590084304017200,14.83001708984375,-0.6436201333999634,0.7447628974914551,-0.12326442450284958,0.12604506313800812,2.9364328384399414,1.4275834560394287,-0.15018953382968903
1703590084376754400,14.90275439453125,-0.622617244720459,0.7752866148948669,-0.09192775934934616,0.05317838490009308,-2.9964616298675537,1.347581148147583,-0.35199618339538574
1703590084449492500,14.975492431640625,-0.6054030060768127,0.7914389967918396,-0.08427966386079788,0.002904907101765275,-2.7915890216827393,1.2826374769210815,-0.4746728539466858
1703590084522230300,15.048230224609375,0.5973992943763733,-0.7978762984275818,0.07393068820238113,0.0322769358754158,-2.6842546463012695,1.2485581636428833,-0.5170271992683411
1703590084594968300,15.12096826171875,0.6178938746452332,-0.7806625366210938,0.062335219234228134,0.0699104592204094,-2.453874111175537,1.2731091976165771,-0.6768858432769775
1703590084667705900,15.193705810546875,0.674717903137207,-0.7270985245704651,0.12525013089179993,0.0199041198939085,-1.9921244382858276,1.3521262407302856,-1.299487829208374
1703590084740443600,15.266443603515626,0.7435094118118286,-0.6628832817077637,0.08809538930654526,0.004335447214543819,-0.9129920601844788,1.397119402885437,-2.34757399559021
1703590084813181400,15.339181396484374,-0.7832374572753906,0.6169655919075012,-0.06616409868001938,0.03892059624195099,-0.23731517791748047,1.3319494724273682,-3.05409574508667
1703590084885919200,15.411919189453124,-0.7950515747070312,0.594921350479126,-0.05074537545442581,0.10670793056488037,0.15986916422843933,1.275844693183899,2.756129503250122
1703590084958657000,15.484656982421875,-0.7814266085624695,0.5987703204154968,-0.08696392923593521,0.15259025990962982,0.17307253181934357,1.295445203781128,2.6248135566711426
1703590085031394800,15.557394775390625,-0.7558305859565735,0.6175382733345032,-0.14814065396785736,0.15943962335586548,-0.13880234956741333,1.3742539882659912,2.83974552154541
1703590085104132900,15.6301328125,-0.7589561343193054,0.6031587719917297,-0.16535331308841705,0.181227445602417,-0.14761684834957123,1.3488699197769165,2.7908973693847656
1703590085176870400,15.702870361328126,-0.7608116865158081,0.5998027324676514,-0.15667058527469635,0.19198065996170044,-0.03496066853404045,1.3371527194976807,2.6748573780059814
1703590085249608200,15.775608154296876,-0.7232761979103088,0.6250231266021729,-0.19479702413082123,0.21970850229263306,-0.04994644597172737,1.4273263216018677,2.5950233936309814
1703590085322346500,15.848346435546874,-0.6987646222114563,0.6383225917816162,-0.201016366481781,0.2527145743370056,0.3804340362548828,1.458255648612976,2.1068596839904785
1703590085395083800,15.921083740234375,-0.6601919531822205,0.6694469451904297,-0.20777827501296997,0.26984357833862305,1.3739653825759888,1.4820234775543213,1.0779128074645996
1703590085467822000,15.993822021484375,-0.6426844000816345,0.707632839679718,-0.16388940811157227,0.24362404644489288,1.961250901222229,1.4252305030822754,0.5941421389579773
1703590085540560000,16.066559814453125,-0.6235883235931396,0.7154420614242554,-0.20069588720798492,0.24290227890014648,2.3909664154052734,1.4277167320251465,0.11081818491220474
1703590085613297700,16.139297607421874,-0.6068361401557922,0.7248062491416931,-0.22622977197170258,0.23500217497348785,2.7339370250701904,1.4033056497573853,-0.2592068910598755
1703590085686035700,16.21203564453125,-0.606436014175415,0.7245887517929077,-0.23821446299552917,0.22463400661945343,2.9213716983795166,1.402404546737671,-0.4490966200828552
1703590085758773500,16.2847734375,-0.6243542432785034,0.7068805694580078,-0.2315066158771515,0.23855067789554596,2.7170112133026123,1.4535956382751465,-0.25428393483161926
1703590085831497700,16.357497802734375,-0.6606003642082214,0.6625147461891174,-0.21199755370616913,0.28238019347190857,1.2404075860977173,1.4711841344833374,1.1860214471817017
1703590085904249000,16.4302490234375,-0.6818946599960327,0.6307098269462585,-0.17343918979167938,0.32732802629470825,0.8852347731590271,1.3409366607666016,1.5274322032928467
1703590085976987400,16.5029873046875,-0.691070556640625,0.6007884740829468,-0.15316881239414215,0.3715026080608368,0.7929173111915588,1.2350956201553345,1.5771054029464722
1703590086049725000,16.575724853515624,-0.6719589233398438,0.5936605334281921,-0.17556872963905334,0.4064652919769287,0.8128191232681274,1.224264144897461,1.4666928052902222
1703590086122463000,16.648462890625,-0.6492106914520264,0.5976545214653015,-0.1906241625547409,0.43011289834976196,0.8968401551246643,1.2225929498672485,1.3209199905395508
1703590086195200500,16.721200439453124,-0.6350926756858826,0.6058068871498108,-0.23088379204273224,0.41993802785873413,0.934074878692627,1.2994122505187988,1.2414454221725464
1703590086267940600,16.793940673828125,-0.6206340789794922,0.6269960403442383,-0.24393199384212494,0.40272384881973267,1.132653832435608,1.3455748558044434,1.0525670051574707
1703590086340677000,16.866677001953125,-0.6014684438705444,0.6497048735618591,-0.25040295720100403,0.39168569445610046,1.4256620407104492,1.3592743873596191,0.767644464969635
1703590086413415000,16.939414794921873,-0.595435619354248,0.650244951248169,-0.335117906332016,0.3321656882762909,2.7036232948303223,1.4931539297103882,-0.5455930233001709
1703590086486155800,17.01215576171875,-0.638450562953949,0.5704993009567261,-0.3050897717475891,0.41693127155303955,0.48645102977752686,1.385459065437317,1.5783816576004028
1703590086558890800,17.084890869140626,-0.6597998142242432,0.4203079044818878,-0.19895651936531067,0.5902727246284485,0.390557199716568,0.9100189805030823,1.4889737367630005
1703590086631628800,17.15762890625,-0.6473288536071777,0.21432867646217346,-0.11276325583457947,0.7227122783660889,0.18348762392997742,0.45612552762031555,1.4181606769561768
1703590086704366600,17.23036669921875,-0.6191176772117615,0.042018115520477295,-0.10882257670164108,0.7765858173370361,-0.07130954414606094,0.22288939356803894,1.3540830612182617
1703590086777104600,17.303104736328127,-0.5929499864578247,-0.05261363461613655,-0.07670342177152634,0.7998492121696472,-0.17636068165302277,0.060344453901052475,1.2811914682388306
1703590086849842700,17.3758427734375,-0.5540481209754944,-0.09677547216415405,-0.023422671481966972,0.8265087604522705,-0.18746012449264526,-0.06857217103242874,1.1746445894241333
1703590086922580700,17.448580810546876,-0.5212398171424866,-0.08503230661153793,0.04847295209765434,0.8477787971496582,-0.09518589824438095,-0.1716751605272293,1.0943082571029663
1703590086995318800,17.52131884765625,-0.5204282999038696,-0.10559771209955215,0.05339688062667847,0.8456667065620422,-0.12589742243289948,-0.2015865594148636,1.090591311454773
1703590087068052700,17.594052734375,-0.5204510688781738,-0.11425861716270447,0.07974210381507874,0.8424469828605652,-0.11344452947378159,-0.25607866048812866,1.092167615890503
1703590087140795100,17.666795166015625,-0.5256722569465637,-0.10285555571317673,0.09436491876840591,0.8391570448875427,-0.0762426108121872,-0.26977086067199707,1.108900547027588
1703590087213533000,17.739532958984373,-0.5224750638008118,-0.0858396515250206,0.10297014564275742,0.8420501947402954,-0.038323257118463516,-0.2662445902824402,1.1055517196655273
1703590087286274000,17.812274169921874,-0.5151793360710144,-0.08018650859594345,0.10517250001430511,0.8468170762062073,-0.028428304940462112,-0.263793408870697,1.0893328189849854
1703590087359009500,17.885009521484374,-0.5098376274108887,-0.07745189219713211,0.08914477378129959,0.8521268367767334,-0.042252976447343826,-0.23300370573997498,1.073409080505371
1703590087431747300,17.957747314453126,-0.497270405292511,-0.07281948626041412,0.10601790994405746,0.8580092191696167,-0.020185627043247223,-0.2571762204170227,1.0479035377502441
1703590087504485600,18.030485595703126,-0.4837428033351898,-0.0700889602303505,0.10615799576044083,0.8659162521362305,-0.019298255443572998,-0.25439295172691345,1.0164496898651123
1703590087577226200,18.103226318359376,-0.4643494784832001,-0.060893069952726364,0.11913519352674484,0.8754875659942627,0.0041676671244204044,-0.26836374402046204,0.9758880138397217
1703590087649961200,18.175961181640623,-0.4480728507041931,-0.031180111691355705,0.11446259170770645,0.8860907554626465,0.048650406301021576,-0.23288995027542114,0.9420446157455444
1703590087722699300,18.24869921875,-0.4322063624858856,-0.03462629392743111,0.1368415206670761,0.8906588554382324,0.05888831615447998,-0.2772270441055298,0.9117998480796814
1703590087795437300,18.321437255859376,-0.4219844937324524,-0.013012834824621677,0.1488037407398224,0.8942132592201233,0.10668549686670303,-0.2807818651199341,0.8969326615333557
1703590087868172800,18.3941728515625,-0.4148106276988983,-0.013060570694506168,0.1435011327266693,0.898425817489624,0.09939625859260559,-0.2720281779766083,0.8787097334861755
1703590087940913700,18.46691357421875,-0.4164244532585144,-0.026683716103434563,0.14560748636722565,0.8970379829406738,0.07661037892103195,-0.28739431500434875,0.8803254961967468
1703590088013651700,18.539651611328125,-0.42933350801467896,-0.033983636647462845,0.15354321897029877,0.8893494606018066,0.07497011125087738,-0.3070918023586273,0.911113440990448
1703590088086391000,18.61239111328125,-0.44695743918418884,-0.041131097823381424,0.15336260199546814,0.8803505897521973,0.06800276786088943,-0.3118221163749695,0.9502766132354736
1703590088159125200,18.685125244140625,-0.4724501669406891,-0.05236542597413063,0.15444864332675934,0.866137683391571,0.05826396495103836,-0.3225938677787781,1.0081965923309326
1703590088231866000,18.7578662109375,-0.5007445216178894,-0.060543738305568695,0.1493837684392929,0.850455105304718,0.04914276674389839,-0.3201640546321869,1.072217345237732
1703590088304604400,18.8306044921875,-0.5307716131210327,-0.06252377480268478,0.14091697335243225,0.8333755135536194,0.04760652035474777,-0.3059982359409332,1.1415553092956543
1703590088377342500,18.903342529296875,-0.5529233813285828,-0.06676699966192245,0.14124232530593872,0.8184549808502197,0.04926782473921776,-0.30997520685195923,1.1959811449050903
1703590088450080300,18.976080322265624,-0.5708403587341309,-0.07385244220495224,0.13160912692546844,0.807072639465332,0.03251725807785988,-0.30128979682922363,1.2361500263214111
1703590088522818800,19.04881884765625,-0.5862873792648315,-0.08038542419672012,0.13176192343235016,0.7952634692192078,0.02797129936516285,-0.30870887637138367,1.2749007940292358
1703590088595556600,19.121556640625,-0.5992504954338074,-0.08157642185688019,0.12523794174194336,0.7864857316017151,0.022795094177126884,-0.29920971393585205,1.3056271076202393
1703590088668291800,19.194291748046876,-0.6087496280670166,-0.08571618795394897,0.11523468047380447,0.7802548408508301,0.006818373221904039,-0.2881554663181305,1.3260822296142578
1703590088741033000,19.267032958984377,-0.614475429058075,-0.07768922299146652,0.11513172835111618,0.7766137719154358,0.02165440283715725,-0.2778638005256653,1.341761589050293
